island_id,island_center,island_rad,peer_id,peer_address,parcel_x,parcel_y,position_x,position_y,position_z,timestamp_crawl
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,)fa,0xc20d7c6540a74b1a2e4dd68bc019a80cc336b489,-76,77,-1211.3299560546875,0.07999992370605469,1247.9027099609375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}bJ,0x0316fe374c9e027bbd38941531e7d977acb3c107,-76,78,-1211.44775390625,14.315541505813599,1252.31005859375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}ie,0xd5f7e910f88635958777d40bea3897d1faea0715,-75,78,-1190.0032958984375,0.07999992370605469,1252.810791015625,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}ih,0x927a96ec7757888748cc4eba31d16a5f99272953,-76,77,-1200.6080322265625,0.07999992370605469,1247.6715087890625,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}h],0xeef6a6db7a445ee3f942fbbce3ab7558f2cec368,-75,78,-1199.94140625,0.07999992370605469,1248.2470703125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}mn,0x2fded3d138cabee30d35b63b21dc8251b94b9943,-76,77,-1204.2113037109375,14.315541505813599,1244.2933349609375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}o.,0x9c717773188a7ed8683bb467b76c5cd71ed77975,-76,77,-1203.191162109375,14.315541505813599,1245.609619140625,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}>8,0xf788d4f18d14a7b0c32cded37f59007227986d20,-76,77,-1203.6009521484375,14.315541505813599,1247.26318359375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}:],0x5a736bc4ddda645b95a84a2e9a4985615ebe6821,-75,78,-1191.2734375,0.07999992370605469,1253.8233642578125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}~5,0x2305ababb0745eeb86bf50eb171984c8df72d9dd,-75,78,-1192.89990234375,0.07999992370605469,1250.54150390625,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}~S,0xcce7f809baef9e204e2574045283834e095cf6be,-76,77,-1206.8511962890625,14.315541505813599,1245.279296875,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,[0.,0xbd18d39cdfb1766a54d9a823f6d4a4ebaddd14d2,-76,78,-1209.13330078125,14.315541505813599,1255.18115234375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,[4d,0xcb1d1e7090226a951af8f1e8ac3f787ac873e84d,-76,78,-1212.447509765625,14.315541505813599,1253.711669921875,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,[5j,0xa5ae0cbcc686fab91b2b0fce0708c96c88956792,-76,78,-1209.785400390625,14.315541505813599,1252.30078125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,[A<,0x3c0dd45ed6087e896fd254b1e3ad65c6899d4438,-75,76,-1194.0,0.07999992370605469,1216.0,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,[9n,0xf030731b761533304e6d77e87c106fb28808c945,-75,71,-1197.099609375,57.101550340652466,1151.2471923828125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,"{,X",0x9c6f089a3b1462902f6749099e7500e948715f17,-75,71,-1191.2098388671875,57.101550340652466,1149.4176025390625,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,{;<,0x0f01bea13b763304fd53ee9a279991f702b61471,-75,71,-1190.1654052734375,57.101550340652466,1148.1593017578125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}Of,0xff3c2dd97a227a8df29af4d8826c8f1b3fc3d2b5,-75,71,-1193.843505859375,57.101550340652466,1148.09130859375,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}hr,0x19ee8e4dabfecd29c11f50e83d822858fcb73506,-75,72,-1191.1341552734375,57.101550340652466,1154.7432861328125,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,"}<,",0x49dcb02dff42917e950b508a241771922817c621,-75,72,-1193.8673095703125,57.101550340652466,1156.08935546875,1647426402.0
I6env,"[-1199.5847334428267, 0, 1217.063232421875]",69.54477265848658,}=s,0xcc89a75afb2d4c4593190ac6a990364b1543d9ec,-75,72,-1192.8197021484375,57.101550340652466,1154.697021484375,1647426402.0
I6tkj,"[-1888.91259765625, 0, 2178.64599609375]",0.0,/)/,0xee0181515582c317c8dfd36074efb70f7109b8d9,-119,136,-1888.91259765625,0.07999992370605469,2178.64599609375,1647426402.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,>vi,0x04ad70398ebc8feb31c999498a57e1e4cf16b624,118,-25,1891.6871337890625,1.255112648010254,-392.89654541015625,1647426402.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}HP,0x70dc3463fa5c52d0340a814f26ec35cf0ddd41f0,118,-25,1903.8681640625,1.255112648010254,-393.7037048339844,1647426402.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}jI,0xf7f126414d09e6a906bf6cb2982f0a33ad44777c,119,-27,1914.0892333984375,1.255112648010254,-428.4388122558594,1647426402.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}xD,0x166389c37e0f2f04c730e35f2db25b836ee5c99e,118,-27,1897.100341796875,1.255112648010254,-429.12213134765625,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,<yW,0x09bc69a986e1b37fb01ef36124f4c2e14fa0ab6b,-27,58,-423.3489685058594,0.07999992370605469,936.85107421875,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}P0,0x1a41a11fca35c27918562ac661629b7728b47a3a,-26,59,-405.9237976074219,0.07999992370605469,955.0394287109375,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}}<,0xc57b5007f23a7644d63f09cd8fb1fd80e2c3b78f,-28,61,-434.69927978515625,0.07999992370605469,985.0205688476562,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}*J,0xbfa93b225399fd702e00fa40f191c027b2e2d95b,-26,59,-413.1103515625,0.07999992370605469,952.7623291015625,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}]4,0x73377913085bb0f259b8251ca9a1773fff2110b6,-29,55,-453.111572265625,0.07999992370605469,888.6864013671875,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,"},j",0x2faf7bd8b6623692141f81f59831e637ebe0bdd8,-25,55,-386.649658203125,0.07999992370605469,894.8723754882812,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}.J,0x95c2c78e1891b1f707626f2225599376d172196b,-26,57,-401.37353515625,0.07999992370605469,925.3873291015625,1647426402.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,[Ag,0x03bf405f07d2a38658f6e388cc3ed44a74cabdaf,-27,57,-417.7973327636719,0.07999992370605469,916.2117309570312,1647426402.0
I7dv3,"[-1459.8597412109375, 0, -217.81625366210938]",0.0,}zZ,0xf9c8304f6d5e4d68fbc54cac14b1478940e071a1,-92,-14,-1459.8597412109375,0.08000040054321289,-217.81625366210938,1647426402.0
I7far,"[1151.6199951171875, 0, -144]",0.0,[DQ,0xe479ded56537ece82b13f6eb435d713d1c921271,71,-9,1151.6199951171875,0.07999992370605469,-144.0,1647426402.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,{+9,0x2105df798ebba669146cc485e448fcc34253340d,-101,129,-1610.7991943359375,0.07999992370605469,2064.284912109375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Ep,0xa4c444eb30307d0ce59c52e2f49131f6db6582f9,-101,128,-1601.1029052734375,0.07999992370605469,2057.63330078125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Mm,0x29740d738b287a9e28f0bae08748b573ce327166,-101,128,-1603.8306884765625,0.07999992370605469,2056.388671875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Nn,0x041b26f3bd30bb11a7be1525f4585d03816d6a68,-101,129,-1608.1220703125,0.07999992370605469,2065.712890625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}nI,0x1676f6b5378159d45d5cfaafb2506e51a428e22f,-101,129,-1608.470703125,0.07999992370605469,2067.11181640625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}ra,0x034339bbe9ef4fd47ada9f8a41de2a82ef171d52,-101,129,-1609.191650390625,0.07999992370605469,2064.269287109375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}zJ,0xd2025d0f8dc5f60da3f19c58ca557673f9c58eca,-101,128,-1602.8114013671875,0.07999992370605469,2057.7080078125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}_],0x5411444d76fb2c20061d6b3c789f1a82893c3bc3,-101,127,-1602.0130615234375,0.07999992370605469,2045.336181640625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}$n,0x884eb343b9ab5787b43bc8660e64661c7f5745e2,-101,128,-1600.15966796875,0.07999992370605469,2056.39697265625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}$!,0x17114bc0c3434aae2828615ac0c8a53cfe6cdafb,-100,127,-1598.5301513671875,0.07999992370605469,2047.1558837890625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}>|,0x1d4b9b9e02b0c32b10c27cd4baa33498d5c93723,-100,127,-1599.0421142578125,0.07999992370605469,2044.3831787109375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}}f,0xe2b2ce4a059823d0243edeac6a52fe390dc1945e,-101,129,-1609.86962890625,0.07999992370605469,2067.8876953125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}[7,0x8881af2cc6d2f6e7642c0c86d3b88d07cb4349e8,-100,127,-1598.1805419921875,0.07999992370605469,2045.478759765625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}+/,0xe3d962583f33c1d1a6ac63869956dc064aa55df1,-101,127,-1601.472900390625,0.07999992370605469,2047.1612548828125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}*u,0xee10a37c4f2126d5222239a076e6802e9fa6f447,-101,128,-1603.55615234375,0.07999992370605469,2054.92529296875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}=U,0x0a73d45954838d532ca95e562963b2a0f0d35914,-101,127,-1600.8331298828125,0.07999992370605469,2044.30419921875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,"},&",0xd106c9f1a042e4dde43887560c2a42a1ef83aafe,-100,128,-1593.8184814453125,0.07999992370605469,2058.5126953125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}.H,0xe94bb77fad27bf789b89fb9a3914ec117db0a7bd,-101,127,-1601.185302734375,0.07999992370605469,2033.6844482421875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}..,0xfc6dfdec988ec88c25017e693e23d8de0e639e63,-100,128,-1591.2109375,0.07999992370605469,2059.69873046875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,};$,0xa2edd7a674239c03cf5a111cf4539fcb682e399a,-100,128,-1592.839599609375,0.07999992370605469,2059.688232421875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}~/,0x63aa4560159a3409400b8eb5d16f396eba179548,-100,127,-1587.349853515625,0.07999992370605469,2045.908447265625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}~3,0x418927f9ff53cb67149b58f16853652d69805ab1,-100,128,-1593.2935791015625,0.07999992370605469,2056.590576171875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[0v,0xd07b40ad3534d8a30248b3b49f6555393ba26790,-100,128,-1590.1453857421875,0.07999992370605469,2058.344970703125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[3c,0xc3af599e41a9e14cb9f85c893dd1873148786198,-100,127,-1588.6044921875,0.07999992370605469,2046.8447265625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[4i,0x8d31aa7540767991f3fc4be5617e7d9399e3834b,-101,126,-1600.5601806640625,0.07999992370605469,2030.8912353515625,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[5:,0xe8708da2f7e3944064e1ade747331a5272888858,-100,127,-1590.176513671875,0.07999992370605469,2043.5537109375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[7>,0x04a0dffb4dc8a698d8feb614ebfbfb24e649b254,-101,126,-1603.5078125,0.07999992370605469,2030.87939453125,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[7=,0xe8181c8810d85118d3a59a75edef25721f3baf9e,-101,128,-1600.47119140625,0.07999992370605469,2054.8857421875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[8P,0xa0bfa6e527572e36dbb68eb0e8265474b56335f8,-100,127,-1588.5648193359375,0.07999992370605469,2043.172607421875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[8b,0x02d9490673711fe00f1254fe0dcdf0e33a06b8e2,-100,127,-1590.21923828125,0.07999992370605469,2046.4461669921875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[9E,0x3ed7abbc2c6a161bd6930736886017dde6e612eb,-100,127,-1588.0,0.07999992370605469,2040.0,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[9h,0x3b1a2d0618d53a470f0f1e5a8849cc732e981e60,-101,129,-1611.89501953125,0.07999992370605469,2065.8984375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[A&,0x90225bd7b74355e64e90c212462d771ba8776eed,-100,127,-1588.0,0.07999992370605469,2040.0,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[B4,0x64bf8fb9cd150e2aff749d734ef1b6b26d5b830a,-100,127,-1587.396240234375,0.07999992370605469,2044.031982421875,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[B/,0x7359e29ebf7ce5835a2939191bfa2db0e0c70da1,-101,127,-1600.150634765625,0.07999992370605469,2032.3802490234375,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,[EM,0xf6fe076667b4e1f1d8e23733c361cbd2f81c28e4,-100,127,-1588.0,0.07999992370605469,2040.0,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}AD,0x0a966e424b3de288deb0868e61ab9a239335d635,-109,135,-1730.5697021484375,0.07999992370605469,2169.77001953125,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}AL,0x2d9b33eda4616d1b8a0908366fa06759d3d91258,-109,135,-1731.6710205078125,0.07999992370605469,2167.112060546875,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}AP,0xd235266f8093e85428ac4e8d100d05f7a8639a1d,-108,135,-1727.8792724609375,0.07999992370605469,2168.36083984375,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}BV,0xe8909499c5a8a06d786e43e008ac9355fc827212,-109,135,-1729.030029296875,0.07999992370605469,2169.61767578125,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}Bw,0x0cf009238050d069adf053f9adcda0a56ef20245,-109,135,-1731.7750244140625,0.07999992370605469,2168.634765625,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}QU,0xed4017ec2f7220346eddd6fdfa5f630fbdcf58c2,-109,135,-1730.282470703125,0.07999992370605469,2166.1298828125,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}lo,0x4ebb910ab83ba5eb91f42a50bd0b5ca8e879dfef,-108,133,-1724.1571044921875,0.07999992370605469,2129.678466796875,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}xl,0xcf0f1b8eadc261d1fb4d94e60cb1256112f4738c,-110,129,-1756.7567138671875,49.18888020515442,2078.44140625,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}wH,0x9c9fa0da3645b61570e4233f99ee7370a530d961,-108,128,-1727.1790771484375,49.18888020515442,2048.91015625,1647426412.0
I5y8y,"[-1734.7754638671875, 0, 2134.3853759765625]",85.81211032532029,}:0,0x3e576ed608d426c8291560e9b2d6619d6fbb3207,-110,129,-1758.4542236328125,49.18888020515442,2077.198486328125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,)fa,0xc20d7c6540a74b1a2e4dd68bc019a80cc336b489,-76,77,-1211.3299560546875,0.07999992370605469,1247.9027099609375,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}ie,0xd5f7e910f88635958777d40bea3897d1faea0715,-75,78,-1190.0032958984375,0.07999992370605469,1252.810791015625,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}ih,0x927a96ec7757888748cc4eba31d16a5f99272953,-76,77,-1200.6080322265625,0.07999992370605469,1247.6715087890625,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}h],0xeef6a6db7a445ee3f942fbbce3ab7558f2cec368,-75,78,-1199.94140625,0.07999992370605469,1248.2470703125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}mn,0x2fded3d138cabee30d35b63b21dc8251b94b9943,-76,77,-1204.2113037109375,14.315541505813599,1244.2933349609375,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}o.,0x9c717773188a7ed8683bb467b76c5cd71ed77975,-76,77,-1203.191162109375,14.315541505813599,1245.609619140625,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}>8,0xf788d4f18d14a7b0c32cded37f59007227986d20,-76,77,-1203.6009521484375,14.315541505813599,1247.26318359375,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}:],0x5a736bc4ddda645b95a84a2e9a4985615ebe6821,-75,78,-1191.2734375,0.07999992370605469,1253.8233642578125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}~5,0x2305ababb0745eeb86bf50eb171984c8df72d9dd,-75,78,-1192.89990234375,0.07999992370605469,1250.54150390625,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}~S,0xcce7f809baef9e204e2574045283834e095cf6be,-76,77,-1206.8511962890625,14.315541505813599,1245.279296875,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,[0.,0xbd18d39cdfb1766a54d9a823f6d4a4ebaddd14d2,-76,78,-1209.13330078125,14.315541505813599,1255.18115234375,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,[4d,0xcb1d1e7090226a951af8f1e8ac3f787ac873e84d,-76,78,-1212.447509765625,14.315541505813599,1253.711669921875,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,[5j,0xa5ae0cbcc686fab91b2b0fce0708c96c88956792,-76,78,-1209.785400390625,14.315541505813599,1252.30078125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,[A<,0x3c0dd45ed6087e896fd254b1e3ad65c6899d4438,-75,76,-1194.0,0.07999992370605469,1216.0,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,[9n,0xf030731b761533304e6d77e87c106fb28808c945,-75,71,-1197.099609375,57.101550340652466,1151.2471923828125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,"{,X",0x9c6f089a3b1462902f6749099e7500e948715f17,-75,71,-1191.2098388671875,57.101550340652466,1149.4176025390625,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,{;<,0x0f01bea13b763304fd53ee9a279991f702b61471,-75,71,-1190.1654052734375,57.101550340652466,1148.1593017578125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}Of,0xff3c2dd97a227a8df29af4d8826c8f1b3fc3d2b5,-75,71,-1193.843505859375,57.101550340652466,1148.09130859375,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}hr,0x19ee8e4dabfecd29c11f50e83d822858fcb73506,-75,72,-1191.1341552734375,57.101550340652466,1154.7432861328125,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,"}<,",0x49dcb02dff42917e950b508a241771922817c621,-75,72,-1193.8673095703125,57.101550340652466,1156.08935546875,1647426412.0
I6env,"[-1199.0198277064733, 0, 1215.3848121279761]",67.80612097113082,}=s,0xcc89a75afb2d4c4593190ac6a990364b1543d9ec,-75,72,-1192.8197021484375,57.101550340652466,1154.697021484375,1647426412.0
I6tkj,"[-1888.91259765625, 0, 2178.64599609375]",0.0,/)/,0xee0181515582c317c8dfd36074efb70f7109b8d9,-119,136,-1888.91259765625,0.07999992370605469,2178.64599609375,1647426412.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,>vi,0x04ad70398ebc8feb31c999498a57e1e4cf16b624,118,-25,1891.6871337890625,1.255112648010254,-392.89654541015625,1647426412.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}HP,0x70dc3463fa5c52d0340a814f26ec35cf0ddd41f0,118,-25,1903.8681640625,1.255112648010254,-393.7037048339844,1647426412.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}jI,0xf7f126414d09e6a906bf6cb2982f0a33ad44777c,119,-27,1914.0892333984375,1.255112648010254,-428.4388122558594,1647426412.0
I6x0t,"[1901.6862182617188, 0, -411.04029846191406]",21.366868435027623,}xD,0x166389c37e0f2f04c730e35f2db25b836ee5c99e,118,-27,1897.100341796875,1.255112648010254,-429.12213134765625,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,<yW,0x09bc69a986e1b37fb01ef36124f4c2e14fa0ab6b,-27,58,-423.3489685058594,0.07999992370605469,936.85107421875,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}P0,0x1a41a11fca35c27918562ac661629b7728b47a3a,-26,59,-405.9237976074219,0.07999992370605469,955.0394287109375,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}}<,0xc57b5007f23a7644d63f09cd8fb1fd80e2c3b78f,-28,61,-434.69927978515625,0.07999992370605469,985.0205688476562,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}*J,0xbfa93b225399fd702e00fa40f191c027b2e2d95b,-26,59,-413.1103515625,0.07999992370605469,952.7623291015625,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}]4,0x73377913085bb0f259b8251ca9a1773fff2110b6,-29,55,-453.111572265625,0.07999992370605469,888.6864013671875,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,"},j",0x2faf7bd8b6623692141f81f59831e637ebe0bdd8,-25,55,-386.649658203125,0.07999992370605469,894.8723754882812,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,}.J,0x95c2c78e1891b1f707626f2225599376d172196b,-26,57,-401.37353515625,0.07999992370605469,925.3873291015625,1647426412.0
I7bas,"[-417.0018119812012, 0, 931.8539047241211]",56.27919805638159,[Ag,0x03bf405f07d2a38658f6e388cc3ed44a74cabdaf,-27,57,-417.7973327636719,0.07999992370605469,916.2117309570312,1647426412.0
I7dv3,"[-1459.8597412109375, 0, -217.81625366210938]",0.0,}zZ,0xf9c8304f6d5e4d68fbc54cac14b1478940e071a1,-92,-14,-1459.8597412109375,0.08000040054321289,-217.81625366210938,1647426412.0
I7far,"[1151.6199951171875, 0, -144]",0.0,[DQ,0xe479ded56537ece82b13f6eb435d713d1c921271,71,-9,1151.6199951171875,0.07999992370605469,-144.0,1647426412.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,{+9,0x2105df798ebba669146cc485e448fcc34253340d,-101,129,-1610.7991943359375,0.07999992370605469,2064.284912109375,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Ep,0xa4c444eb30307d0ce59c52e2f49131f6db6582f9,-101,128,-1601.1029052734375,0.07999992370605469,2057.63330078125,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Mm,0x29740d738b287a9e28f0bae08748b573ce327166,-101,128,-1603.8306884765625,0.07999992370605469,2056.388671875,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}Nn,0x041b26f3bd30bb11a7be1525f4585d03816d6a68,-101,129,-1608.1220703125,0.07999992370605469,2065.712890625,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}nI,0x1676f6b5378159d45d5cfaafb2506e51a428e22f,-101,129,-1608.470703125,0.07999992370605469,2067.11181640625,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}ra,0x034339bbe9ef4fd47ada9f8a41de2a82ef171d52,-101,129,-1609.191650390625,0.07999992370605469,2064.269287109375,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}zJ,0xd2025d0f8dc5f60da3f19c58ca557673f9c58eca,-101,128,-1602.8114013671875,0.07999992370605469,2057.7080078125,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}_],0x5411444d76fb2c20061d6b3c789f1a82893c3bc3,-101,127,-1602.0130615234375,0.07999992370605469,2045.336181640625,1647426423.0
I5np8,"[-1598.1493123372395, 0, 2050.487518310547]",20.979322681562444,}$n,0x884eb343b9ab5787b43bc8660e64661c7f5745e2,-101,128,-1600.15966796875,0.07999992370605469,2056.39697265625,1647426423.0
